time,dist,d_safe,df,speed,v_leader,v_ref,uff,u_mpc,u_total,pwm,pred_penalty
52.0,0.2978,0.4055,-0.1077,0.2221,0.2387,0.1525,0.3051,-0.0456,0.2595,136,0.0
52.2,0.2983,0.4063,-0.1081,0.2233,0.2431,0.1567,0.3133,-0.0441,0.2692,138,0.0
52.4,0.2991,0.4074,-0.1083,0.2249,0.2475,0.1608,0.3216,-0.0429,0.2787,139,0.0
52.6,0.3,0.4125,-0.1124,0.2321,0.2518,0.1619,0.3237,-0.0463,0.2774,139,0.0
52.8,0.307,0.4147,-0.1078,0.2353,0.2561,0.1698,0.3397,-0.0435,0.2962,142,0.0
53.0,0.3122,0.4122,-0.1,0.2317,0.2603,0.1803,0.3607,-0.0357,0.325,146,0.0
53.2,0.3178,0.4165,-0.0987,0.2379,0.2646,0.1856,0.3712,-0.036,0.3352,148,0.0
53.4,0.3262,0.4206,-0.0944,0.2437,0.2687,0.1932,0.3864,-0.0347,0.3517,151,0.0
53.6,0.3309,0.4218,-0.091,0.2455,0.2729,0.2001,0.4002,-0.0318,0.3684,153,0.0
53.8,0.3363,0.4209,-0.0845,0.2441,0.277,0.2093,0.4187,-0.0258,0.3928,157,0.0
54.0,0.3438,0.4243,-0.0805,0.249,0.281,0.2166,0.4332,-0.0243,0.4089,160,0.0
54.2,0.3431,0.4272,-0.0841,0.2531,0.285,0.2177,0.4355,-0.0261,0.4094,160,0.0
54.4,0.3476,0.4301,-0.0825,0.2573,0.2889,0.2229,0.4459,-0.0255,0.4204,162,0.0
54.6,0.3569,0.4355,-0.0786,0.265,0.2928,0.2299,0.4599,-0.0254,0.4345,164,0.0
54.8,0.3647,0.4389,-0.0742,0.2699,0.2967,0.2373,0.4745,-0.0237,0.4508,167,0.0
55.0,0.3675,0.4377,-0.0702,0.2682,0.3004,0.2443,0.4886,-0.019,0.4696,170,0.0
55.2,0.3856,0.4436,-0.058,0.2766,0.3041,0.2577,0.5154,-0.0153,0.5001,175,0.0
55.4,0.3853,0.445,-0.0597,0.2786,0.3078,0.26,0.5199,-0.0153,0.5046,175,0.0
55.6,0.3941,0.4502,-0.0562,0.286,0.3113,0.2664,0.5328,-0.0154,0.5174,177,0.0
55.8,0.4009,0.4556,-0.0547,0.2937,0.3148,0.271,0.5421,-0.0168,0.5253,179,0.0
56.0,0.4062,0.4548,-0.0485,0.2925,0.3183,0.2794,0.5588,-0.0114,0.5474,182,0.0
56.2,0.4045,0.4582,-0.0537,0.2974,0.3216,0.2786,0.5573,-0.0147,0.5426,181,0.0
56.4,0.4011,0.4572,-0.0561,0.296,0.3249,0.28,0.56,-0.0136,0.5464,182,0.0
56.6,0.4109,0.4647,-0.0538,0.3067,0.3281,0.285,0.57,-0.0162,0.5538,183,0.0
56.8,0.4106,0.4652,-0.0546,0.3074,0.3312,0.2876,0.5751,-0.0154,0.5597,184,0.0
57.0,0.4203,0.4678,-0.0475,0.3111,0.3343,0.2963,0.5925,-0.0122,0.5804,187,0.0
57.2,0.4213,0.4668,-0.0455,0.3097,0.3372,0.3008,0.6017,-0.009,0.5927,189,0.0
57.4,0.436,0.4717,-0.0357,0.3167,0.3401,0.3115,0.623,-0.0062,0.6169,193,0.0
57.6,0.4328,0.4723,-0.0395,0.3175,0.3429,0.3113,0.6225,-0.0071,0.6154,193,0.0
57.8,0.4518,0.4781,-0.0263,0.3259,0.3456,0.3245,0.649,-0.0033,0.6457,198,0.0
58.0,0.4525,0.4775,-0.025,0.325,0.3482,0.3281,0.6563,-0.0009,0.6554,199,0.0
58.2,0.4571,0.4786,-0.0215,0.3266,0.3507,0.3334,0.6669,0.0012,0.6681,201,0.0
58.4,0.4576,0.4861,-0.0286,0.3373,0.3531,0.3302,0.6604,-0.0064,0.654,199,0.0
58.6,0.4493,0.4882,-0.039,0.3403,0.3554,0.3242,0.6484,-0.012,0.6365,196,0.0
58.8,0.465,0.4886,-0.0236,0.3409,0.3576,0.3387,0.6775,-0.0034,0.674,202,0.0
59.0,0.4624,0.4882,-0.0258,0.3403,0.3597,0.3391,0.6783,-0.0032,0.6751,203,0.0
59.2,0.4675,0.4911,-0.0237,0.3445,0.3618,0.3428,0.6856,-0.0032,0.6824,204,0.0
59.4,0.4714,0.4935,-0.0221,0.3478,0.3637,0.346,0.6921,-0.0031,0.689,205,0.0
59.6,0.4853,0.4955,-0.0103,0.3507,0.3655,0.3573,0.7146,0.0023,0.7169,209,0.0
59.8,0.4798,0.4937,-0.0139,0.3481,0.3672,0.3561,0.7122,0.0026,0.7148,209,0.0
60.0,0.4899,0.4978,-0.0079,0.354,0.3688,0.3625,0.725,0.0035,0.7284,211,0.0
60.2,0.4934,0.4988,-0.0054,0.3554,0.3703,0.366,0.732,0.0047,0.7368,212,0.0
60.4,0.4857,0.5001,-0.0144,0.3573,0.3717,0.3602,0.7204,-0.0,0.7204,210,0.0
60.6,0.4826,0.5004,-0.0178,0.3577,0.373,0.3588,0.7176,-0.0013,0.7163,209,0.0
60.8,0.4983,0.5056,-0.0073,0.3651,0.3742,0.3684,0.7368,0.0009,0.7377,213,0.0
61.0,0.4964,0.5035,-0.0071,0.3622,0.3753,0.3696,0.7393,0.003,0.7423,213,0.0
61.2,0.5021,0.5085,-0.0064,0.3692,0.3763,0.3711,0.7423,0.0003,0.7426,213,0.0
61.4,0.4944,0.5048,-0.0103,0.3639,0.3771,0.3689,0.7377,0.0014,0.7391,213,0.0
61.6,0.4944,0.5074,-0.0131,0.3677,0.3779,0.3674,0.7349,-0.0015,0.7334,212,0.0
61.8,0.5066,0.5076,-0.0009,0.368,0.3785,0.3778,0.7555,0.0048,0.7603,216,0.0
62.0,0.5037,0.5085,-0.0048,0.3694,0.379,0.3752,0.7504,0.0024,0.7528,215,0.0
62.2,0.501,0.509,-0.008,0.3701,0.3794,0.373,0.746,0.0007,0.7467,214,0.0
62.4,0.5076,0.5138,-0.0062,0.3768,0.3797,0.3748,0.7496,-0.0016,0.7479,214,0.0
62.6,0.5178,0.5145,0.0033,0.3779,0.3799,0.38,0.76,0.0014,0.7614,216,0.0
62.8,0.506,0.5132,-0.0072,0.376,0.38,0.3742,0.7485,-0.0016,0.7469,214,0.0
63.0,0.5041,0.5158,-0.0117,0.3797,0.38,0.3706,0.7412,-0.0057,0.7355,212,0.0
63.2,0.5052,0.5125,-0.0073,0.375,0.3798,0.374,0.7479,-0.0012,0.7467,214,0.0
63.4,0.5166,0.5147,0.002,0.3781,0.3795,0.38,0.76,0.0011,0.7611,216,0.0
63.6,0.5119,0.5107,0.0012,0.3725,0.3792,0.38,0.76,0.0039,0.7639,217,0.0
63.8,0.5182,0.5145,0.0037,0.3779,0.3787,0.38,0.76,0.0014,0.7614,216,0.0
64.0,0.5167,0.5163,0.0004,0.3804,0.3781,0.3784,0.7568,-0.001,0.7559,215,0.0
64.2,0.511,0.5143,-0.0033,0.3776,0.3774,0.3747,0.7494,-0.0018,0.7476,214,0.0
64.4,0.5041,0.5128,-0.0086,0.3754,0.3766,0.3697,0.7393,-0.0037,0.7356,212,0.0
64.6,0.5126,0.5145,-0.0019,0.3778,0.3756,0.3741,0.7482,-0.0021,0.7461,214,0.0
64.8,0.5101,0.5177,-0.0076,0.3824,0.3746,0.3685,0.737,-0.0077,0.7293,211,0.0
65.0,0.5055,0.5113,-0.0058,0.3733,0.3734,0.3688,0.7375,-0.0029,0.7347,212,0.0
65.2,0.5181,0.5142,0.0038,0.3775,0.3722,0.3752,0.7505,-0.0007,0.7498,214,0.0
65.4,0.5139,0.5121,0.0018,0.3745,0.3708,0.3722,0.7444,-0.001,0.7435,213,0.0
65.6,0.5133,0.5158,-0.0025,0.3798,0.3693,0.3673,0.7347,-0.0065,0.7282,211,0.0
65.8,0.5127,0.5146,-0.0019,0.378,0.3678,0.3662,0.7325,-0.0061,0.7264,211,0.0
66.0,0.5022,0.5103,-0.0081,0.3718,0.3661,0.3596,0.7192,-0.0069,0.7122,208,0.0
66.2,0.5101,0.5122,-0.0021,0.3746,0.3643,0.3626,0.7251,-0.0062,0.7189,210,0.0
66.4,0.5048,0.5087,-0.0039,0.3696,0.3624,0.3592,0.7185,-0.0056,0.7129,209,0.0
66.6,0.5,0.5126,-0.0126,0.3752,0.3604,0.3503,0.7006,-0.0137,0.6869,204,0.0
66.8,0.4998,0.5117,-0.0119,0.3738,0.3583,0.3488,0.6976,-0.0137,0.6839,204,0.0
67.0,0.4821,0.5082,-0.0261,0.3688,0.3561,0.3352,0.6705,-0.0194,0.651,199,0.0
67.2,0.4879,0.5038,-0.0159,0.3626,0.3538,0.3411,0.6822,-0.0123,0.6698,202,0.0
67.4,0.4792,0.5071,-0.0278,0.3672,0.3514,0.3292,0.6584,-0.0218,0.6365,196,0.0
67.6,0.4837,0.5061,-0.0224,0.3659,0.349,0.331,0.662,-0.0197,0.6424,197,0.0
67.8,0.4753,0.5033,-0.028,0.3619,0.3464,0.324,0.648,-0.0217,0.6263,195,0.0
68.0,0.4823,0.4991,-0.0169,0.3559,0.3437,0.3302,0.6605,-0.0145,0.646,198,0.0
68.2,0.4826,0.4965,-0.0139,0.3522,0.341,0.3298,0.6596,-0.0126,0.6471,198,0.0
68.4,0.4724,0.4982,-0.0258,0.3546,0.3381,0.3175,0.635,-0.0211,0.6139,193,0.0
68.6,0.4646,0.4959,-0.0313,0.3513,0.3352,0.3101,0.6203,-0.0237,0.5966,190,0.0
68.8,0.4585,0.4927,-0.0341,0.3466,0.3322,0.3049,0.6098,-0.0243,0.5855,188,0.0
69.0,0.4709,0.4918,-0.021,0.3455,0.3291,0.3123,0.6246,-0.0187,0.606,191,0.0
69.2,0.4582,0.489,-0.0308,0.3414,0.3259,0.3013,0.6026,-0.0231,0.5795,187,0.0
69.4,0.4617,0.4939,-0.0322,0.3484,0.3227,0.2969,0.5937,-0.029,0.5647,185,0.0
69.6,0.4435,0.4903,-0.0469,0.3433,0.3193,0.2819,0.5637,-0.0354,0.5283,179,0.0
69.8,0.4417,0.4835,-0.0418,0.3336,0.3159,0.2825,0.5649,-0.0298,0.5352,180,0.0
70.0,0.4408,0.4817,-0.0409,0.331,0.3125,0.2797,0.5595,-0.0297,0.5297,179,0.0
70.2,0.4342,0.4817,-0.0475,0.3309,0.3089,0.2709,0.5419,-0.0348,0.5071,176,0.0
70.4,0.4269,0.4783,-0.0515,0.3262,0.3053,0.2641,0.5282,-0.0362,0.4921,173,0.0
70.6,0.4313,0.4759,-0.0446,0.3227,0.3016,0.2659,0.5318,-0.0329,0.4989,174,0.0
70.8,0.4128,0.4776,-0.0648,0.3252,0.2979,0.246,0.492,-0.0461,0.446,166,0.0
71.0,0.4104,0.4752,-0.0648,0.3217,0.294,0.2422,0.4844,-0.0462,0.4382,165,0.0
71.2,0.4024,0.4726,-0.0702,0.318,0.2902,0.234,0.4681,-0.049,0.4191,162,0.0
71.4,0.4149,0.4646,-0.0497,0.3066,0.2863,0.2465,0.493,-0.035,0.458,168,0.0
71.6,0.3967,0.4679,-0.0712,0.3113,0.2823,0.2253,0.4507,-0.0501,0.4006,159,0.0
71.8,0.3943,0.4605,-0.0662,0.3007,0.2783,0.2253,0.4506,-0.0443,0.4062,159,0.0
72.0,0.3819,0.462,-0.0801,0.3029,0.2742,0.2101,0.4202,-0.0544,0.3658,153,0.0
72.2,0.3949,0.4587,-0.0637,0.2981,0.2701,0.2191,0.4381,-0.0459,0.3922,157,0.0
72.4,0.3846,0.4539,-0.0693,0.2912,0.2659,0.2105,0.4209,-0.0473,0.3736,154,0.0
72.6,0.38,0.4536,-0.0737,0.2909,0.2617,0.2027,0.4055,-0.0515,0.354,151,0.0
72.8,0.3695,0.4516,-0.0821,0.288,0.2574,0.1918,0.3835,-0.0563,0.3272,147,0.0
73.0,0.3631,0.4479,-0.0848,0.2828,0.2532,0.1853,0.3706,-0.0572,0.3134,145,0.0
73.2,0.3666,0.4443,-0.0777,0.2776,0.2488,0.1867,0.3733,-0.0533,0.3201,146,0.0
73.4,0.3463,0.4433,-0.097,0.2762,0.2445,0.1669,0.3337,-0.0644,0.2694,138,0.0
73.6,0.3417,0.4368,-0.0951,0.2669,0.2401,0.164,0.3281,-0.0609,0.2672,137,0.0
73.8,0.338,0.4348,-0.0968,0.264,0.2357,0.1582,0.3165,-0.0626,0.2539,135,0.0
74.0,0.3289,0.4333,-0.1044,0.2619,0.2313,0.1478,0.2955,-0.0675,0.228,131,0.0
74.2,0.3329,0.4293,-0.0964,0.2562,0.2269,0.1497,0.2994,-0.0629,0.2365,132,0.0
74.4,0.3204,0.4244,-0.104,0.2492,0.2224,0.1392,0.2783,-0.0654,0.2129,129,0.0
74.6,0.3246,0.4222,-0.0976,0.246,0.2179,0.1398,0.2797,-0.0628,0.2169,129,0.0
74.8,0.316,0.4229,-0.1069,0.247,0.2134,0.1279,0.2558,-0.0702,0.1856,124,0.0
75.0,0.2982,0.4171,-0.1189,0.2388,0.209,0.1138,0.2276,-0.0744,0.1532,119,0.0
75.2,0.2926,0.4159,-0.1234,0.2371,0.2045,0.1058,0.2115,-0.078,0.1335,116,0.0
75.4,0.2812,0.4155,-0.1343,0.2365,0.2,0.0925,0.185,-0.0854,0.0996,110,0.0
75.6,0.283,0.4065,-0.1235,0.2236,0.1955,0.0967,0.1933,-0.0758,0.1175,113,0.0
75.8,0.2662,0.4072,-0.141,0.2245,0.191,0.0782,0.1563,-0.0873,0.069,106,0.0
76.0,0.2617,0.3992,-0.1375,0.2131,0.1865,0.0765,0.153,-0.0821,0.0709,106,0.0
76.2,0.2635,0.3961,-0.1326,0.2087,0.182,0.0759,0.1518,-0.0797,0.0722,106,0.0
76.4,0.2495,0.3977,-0.1483,0.211,0.1775,0.0589,0.1178,-0.0909,0.0,0,0.0
76.6,0.2508,0.3753,-0.1246,0.179,0.1731,0.0734,0.1468,-0.0652,0.0816,108,0.0
76.8,0.2516,0.3767,-0.125,0.181,0.1686,0.0686,0.1372,-0.0687,0.0685,105,0.0
77.0,0.2609,0.3759,-0.115,0.1799,0.1642,0.0722,0.1444,-0.0653,0.0791,107,0.0
77.2,0.2523,0.377,-0.1247,0.1814,0.1598,0.0601,0.1201,-0.0731,0.047,102,0.0
77.4,0.2386,0.3754,-0.1368,0.1791,0.1554,0.046,0.092,-0.0802,0.0,0,0.0
77.6,0.2478,0.3576,-0.1098,0.1537,0.1511,0.0633,0.1265,-0.0562,0.0,0,0.0
77.8,0.2397,0.3444,-0.1047,0.1349,0.1468,0.063,0.126,-0.0464,0.0,0,0.0
78.0,0.245,0.3261,-0.0812,0.1088,0.1425,0.0775,0.1551,-0.0237,0.0,0,0.0
78.2,0.2555,0.3176,-0.0621,0.0965,0.1382,0.0886,0.1772,-0.0102,0.167,121,0.0
78.4,0.2534,0.3266,-0.0732,0.1094,0.134,0.0755,0.151,-0.0243,0.1267,115,0.0
78.6,0.2732,0.3384,-0.0652,0.1263,0.1299,0.0777,0.1554,-0.0308,0.1246,114,0.0
78.8,0.2576,0.3437,-0.0861,0.1339,0.1257,0.0568,0.1137,-0.0471,0.0666,105,0.0
79.0,0.2612,0.3532,-0.092,0.1474,0.1217,0.0481,0.0962,-0.0589,0.0373,100,0.0
79.2,0.259,0.3533,-0.0943,0.1475,0.1176,0.0422,0.0844,-0.0621,0.0224,98,0.0
79.4,0.2388,0.3536,-0.1148,0.148,0.1137,0.0218,0.0437,-0.0746,0.0,0,0.0
79.6,0.2398,0.3409,-0.1011,0.1299,0.1097,0.0289,0.0577,-0.0606,0.0,0,0.0
79.8,0.2455,0.3301,-0.0846,0.1144,0.1059,0.0382,0.0765,-0.0465,0.0,0,0.0
80.0,0.2406,0.319,-0.0784,0.0985,0.1021,0.0394,0.0787,-0.0374,0.0,0,0.0
80.2,0.2476,0.3039,-0.0563,0.077,0.0983,0.0533,0.1065,-0.0175,0.0,0,0.0
80.4,0.2502,0.2957,-0.0455,0.0653,0.0947,0.0583,0.1165,-0.0081,0.1085,112,0.0
80.6,0.2507,0.3142,-0.0635,0.0917,0.091,0.0402,0.0804,-0.0321,0.0483,102,0.0
80.8,0.2462,0.324,-0.0778,0.1058,0.0875,0.0252,0.0504,-0.0481,0.0,0,0.0
81.0,0.2527,0.3105,-0.0578,0.0864,0.084,0.0378,0.0756,-0.0301,0.0455,102,0.0
81.2,0.2431,0.3195,-0.0763,0.0992,0.0806,0.0195,0.0391,-0.0475,0.0,0,0.0
81.4,0.2318,0.3127,-0.0808,0.0895,0.0773,0.0126,0.0252,-0.0466,0.0,0,0.0
81.6,0.234,0.3003,-0.0663,0.0719,0.074,0.021,0.042,-0.0321,0.0,0,0.0
81.8,0.2366,0.2947,-0.0581,0.0639,0.0708,0.0243,0.0487,-0.0256,0.0,0,0.0
82.0,0.256,0.2862,-0.0301,0.0517,0.0678,0.0437,0.0873,-0.007,0.0803,107,0.0
82.2,0.2528,0.2999,-0.0471,0.0713,0.0647,0.0271,0.0541,-0.0268,0.0273,99,0.0
82.4,0.2492,0.3088,-0.0597,0.084,0.0618,0.0141,0.0282,-0.0409,0.0,0,0.0
82.6,0.2382,0.2999,-0.0616,0.0712,0.059,0.0097,0.0193,-0.037,0.0,0,0.0
82.8,0.233,0.2924,-0.0593,0.0605,0.0562,0.0087,0.0175,-0.0318,0.0,0,0.0
83.0,0.2278,0.2863,-0.0585,0.0518,0.0536,0.0068,0.0136,-0.0283,0.0,0,0.0
83.2,0.242,0.2807,-0.0387,0.0438,0.051,0.02,0.04,-0.0158,0.0,0,0.0
83.4,0.2197,0.2774,-0.0577,0.0391,0.0,0.0,0.0,-0.0253,0.0,0,0.0
83.6,0.2207,0.274,-0.0533,0.0343,0.0,0.0,0.0,-0.0225,0.0,0,0.0
83.8,0.213,0.271,-0.058,0.03,0.0,0.0,0.0,-0.0208,0.0,0,0.0
84.0,0.2165,0.2641,-0.0476,0.0201,0.0,0.0,0.0,-0.0148,0.0,0,0.0
84.2,0.2126,0.263,-0.0505,0.0186,0.0,0.0,0.0,-0.0144,0.0,0,0.0
84.4,0.2067,0.2631,-0.0564,0.0187,0.0,0.0,0.0,-0.015,0.0,0,0.0
84.6,0.204,0.2604,-0.0564,0.0148,0.0,0.0,0.0,-0.0131,0.0,0,0.0
84.8,0.1876,0.2557,-0.0681,0.0082,0.0,0.0,0.0,-0.0109,0.0,0,0.0
85.0,0.1975,0.2578,-0.0603,0.0112,0.0,0.0,0.0,-0.0116,0.0,0,0.0
85.2,0.1849,0.2537,-0.0688,0.0053,0.0,0.0,0.0,-0.0095,0.0,0,0.0
85.4,0.1878,0.2576,-0.0698,0.0108,0.0,0.0,0.0,-0.0124,0.0,0,0.0
85.6,0.1914,0.2578,-0.0665,0.0112,0.0,0.0,0.0,-0.0122,0.0,0,0.0
85.8,0.1864,0.2569,-0.0705,0.0098,0.0,0.0,0.0,-0.0119,0.0,0,0.0
86.0,0.1828,0.2567,-0.0739,0.0096,0.0,0.0,0.0,-0.0122,0.0,0,0.0
86.2,0.1871,0.2539,-0.0669,0.0056,0.0,0.0,0.0,-0.0095,0.0,0,0.0
86.4,0.1968,0.2516,-0.0548,0.0023,0.0,0.0,0.0,-0.0066,0.0,0,0.0
86.6,0.1917,0.2546,-0.0629,0.0065,0.0,0.0,0.0,-0.0096,0.0,0,0.0
86.8,0.1856,0.25,-0.0644,0.0,0.0,0.0,0.0,-0.0064,0.0,0,0.0
87.0,0.1864,0.2545,-0.0681,0.0065,0.0,0.0,0.0,-0.0101,0.0,0,0.0
87.2,0.1919,0.25,-0.0581,0.0,0.0,0.0,0.0,-0.0058,0.0,0,0.0
87.4,0.1767,0.25,-0.0733,0.0,0.0,0.0,0.0,-0.0073,0.0,0,0.0
87.6,0.1848,0.25,-0.0652,0.0,0.0,0.0,0.0,-0.0065,0.0,0,0.0
87.8,0.193,0.2537,-0.0607,0.0053,0.0,0.0,0.0,-0.0087,0.0,0,0.0
88.0,0.1922,0.25,-0.0578,0.0,0.0,0.0,0.0,-0.0058,0.0,0,0.0
88.2,0.1804,0.25,-0.0696,0.0,0.0,0.0,0.0,-0.007,0.0,0,0.0
88.4,0.1931,0.2503,-0.0571,0.0004,0.0,0.0,0.0,-0.0059,0.0,0,0.0
88.6,0.1778,0.2512,-0.0734,0.0017,0.0,0.0,0.0,-0.0082,0.0,0,0.0
88.8,0.184,0.25,-0.066,0.0,0.0,0.0,0.0,-0.0066,0.0,0,0.0
89.0,0.1905,0.25,-0.0595,0.0,0.0,0.0,0.0,-0.0059,0.0,0,0.0
89.2,0.1828,0.2533,-0.0704,0.0047,0.0,0.0,0.0,-0.0094,0.0,0,0.0
89.4,0.1792,0.25,-0.0708,0.0,0.0,0.0,0.0,-0.0071,0.0,0,0.0
89.6,0.1773,0.2516,-0.0743,0.0023,0.0,0.0,0.0,-0.0086,0.0,0,0.0
89.8,0.1811,0.25,-0.0689,0.0,0.0,0.0,0.0,-0.0069,0.0,0,0.0
90.0,0.1893,0.25,-0.0607,0.0,0.0,0.0,0.0,-0.0061,0.0,0,0.0
90.2,0.1898,0.25,-0.0602,0.0,0.0,0.0,0.0,-0.006,0.0,0,0.0
90.4,0.1883,0.25,-0.0617,0.0,0.0,0.0,0.0,-0.0062,0.0,0,0.0
90.6,0.1856,0.2502,-0.0646,0.0002,0.0,0.0,0.0,-0.0066,0.0,0,0.0
90.8,0.1816,0.2508,-0.0692,0.0011,0.0,0.0,0.0,-0.0075,0.0,0,0.0
91.0,0.1778,0.2523,-0.0744,0.0032,0.0,0.0,0.0,-0.0091,0.0,0,0.0
91.2,0.181,0.25,-0.069,0.0,0.0,0.0,0.0,-0.0069,0.0,0,0.0
91.4,0.1791,0.25,-0.0709,0.0,0.0,0.0,0.0,-0.0071,0.0,0,0.0
91.6,0.1811,0.2535,-0.0724,0.005,0.0,0.0,0.0,-0.0097,0.0,0,0.0
91.8,0.1788,0.25,-0.0712,0.0,0.0,0.0,0.0,-0.0071,0.0,0,0.0
92.0,0.1886,0.25,-0.0614,0.0,0.0,0.0,0.0,-0.0061,0.0,0,0.0
92.2,0.1786,0.25,-0.0714,0.0,0.0,0.0,0.0,-0.0071,0.0,0,0.0
92.4,0.1848,0.25,-0.0652,0.0,0.0,0.0,0.0,-0.0065,0.0,0,0.0
92.6,0.1881,0.25,-0.0619,0.0,0.0,0.0,0.0,-0.0062,0.0,0,0.0
92.8,0.1983,0.25,-0.0517,0.0,0.0519,0.0,0.0,-0.0052,0.0,0,0.0
93.0,0.2076,0.25,-0.0424,0.0,0.0545,0.0206,0.0412,0.0061,0.0,0,0.0
93.2,0.2126,0.25,-0.0374,0.0,0.0572,0.0272,0.0545,0.0099,0.0,0,0.0
93.4,0.2205,0.25,-0.0295,0.0,0.06,0.0363,0.0727,0.0152,0.0,0,0.0
93.6,0.2477,0.2531,-0.0054,0.0044,0.0628,0.0586,0.1171,0.0265,0.0,0,0.0
93.8,0.2493,0.25,-0.0007,0.0,0.0658,0.0652,0.1304,0.0325,0.0,0,0.0
94.0,0.2756,0.25,0.0256,0.0,0.0688,0.0893,0.1787,0.0472,0.2259,131,0.0
94.2,0.2805,0.2729,0.0076,0.0327,0.072,0.078,0.1561,0.0234,0.1795,123,0.0
94.4,0.2756,0.2906,-0.0151,0.058,0.0752,0.0631,0.1262,0.001,0.1272,115,0.0
94.6,0.2726,0.3099,-0.0373,0.0855,0.0784,0.0486,0.0972,-0.0222,0.075,107,0.0
94.8,0.2667,0.3163,-0.0496,0.0947,0.0818,0.0421,0.0842,-0.0313,0.053,103,0.0
95.0,0.2584,0.3315,-0.0731,0.1164,0.0852,0.0268,0.0535,-0.0521,0.0014,0,0.0
95.2,0.2655,0.3131,-0.0476,0.0901,0.0887,0.0506,0.1013,-0.0245,0.0767,107,0.0
95.4,0.259,0.328,-0.069,0.1115,0.0923,0.0371,0.0742,-0.0441,0.0301,99,0.0
95.6,0.2559,0.3311,-0.0752,0.1158,0.0959,0.0358,0.0716,-0.0475,0.0241,98,0.0
95.8,0.2582,0.3361,-0.078,0.1231,0.0997,0.0373,0.0745,-0.0507,0.0238,98,0.0
96.0,0.2399,0.3406,-0.1007,0.1294,0.1034,0.0229,0.0457,-0.0634,0.0,0,0.0
96.2,0.2456,0.3298,-0.0842,0.1139,0.1072,0.0399,0.0798,-0.0454,0.0,0,0.0
96.4,0.2506,0.3207,-0.0701,0.101,0.1111,0.055,0.1101,-0.03,0.0801,107,0.0
96.6,0.2472,0.3275,-0.0803,0.1107,0.1151,0.0509,0.1017,-0.038,0.0,0,0.0
96.8,0.2612,0.313,-0.0518,0.09,0.1191,0.0776,0.1552,-0.0114,0.1438,118,0.0
97.0,0.255,0.3248,-0.0698,0.1068,0.1231,0.0673,0.1345,-0.0268,0.1078,112,0.0
97.2,0.2638,0.3368,-0.073,0.124,0.1272,0.0688,0.1375,-0.0349,0.1026,111,0.0
97.4,0.2605,0.3455,-0.085,0.1364,0.1313,0.0634,0.1267,-0.045,0.0817,108,0.0
97.6,0.2534,0.3533,-0.0999,0.1475,0.1355,0.0556,0.1112,-0.056,0.0552,103,0.0
97.8,0.2549,0.3563,-0.1015,0.1519,0.1397,0.0586,0.1172,-0.0568,0.0604,104,0.0
98.0,0.2504,0.3553,-0.105,0.1505,0.144,0.06,0.12,-0.0557,0.0643,105,0.0
98.2,0.2437,0.3578,-0.1141,0.1539,0.1483,0.057,0.1141,-0.0599,0.0,0,0.0
98.4,0.2574,0.3473,-0.0899,0.139,0.1526,0.0807,0.1613,-0.0382,0.1231,114,0.0
98.6,0.2566,0.3537,-0.0971,0.1482,0.157,0.0793,0.1585,-0.0442,0.1143,113,0.0
98.8,0.248,0.3545,-0.1065,0.1493,0.1614,0.0761,0.1523,-0.0472,0.0,0,0.0
99.0,0.2705,0.3437,-0.0732,0.1338,0.1658,0.1072,0.2145,-0.0206,0.1939,126,0.0
99.2,0.2765,0.3495,-0.073,0.1422,0.1702,0.1118,0.2236,-0.0225,0.2011,127,0.0
99.4,0.2817,0.3578,-0.0761,0.154,0.1746,0.1137,0.2275,-0.0277,0.1997,126,0.0
99.6,0.2713,0.3652,-0.0939,0.1645,0.1791,0.104,0.208,-0.0397,0.1683,121,0.0
99.8,0.2715,0.3706,-0.0991,0.1723,0.1836,0.1043,0.2087,-0.0439,0.1648,121,0.0
100.0,0.275,0.3778,-0.1029,0.1826,0.1881,0.1058,0.2115,-0.0487,0.1628,121,0.0
100.2,0.2854,0.3798,-0.0945,0.1855,0.1926,0.117,0.234,-0.0437,0.1903,125,0.0
100.4,0.2866,0.3852,-0.0985,0.1931,0.1971,0.1182,0.2364,-0.0473,0.1891,125,0.0
100.6,0.2907,0.3834,-0.0927,0.1905,0.2016,0.1274,0.2548,-0.0408,0.214,129,0.0
100.8,0.2795,0.3896,-0.1101,0.1994,0.2061,0.118,0.236,-0.0517,0.1843,124,0.0
101.0,0.2955,0.3942,-0.0987,0.206,0.2105,0.1316,0.2633,-0.047,0.2162,129,0.0
101.2,0.2942,0.3952,-0.101,0.2074,0.215,0.1343,0.2685,-0.0467,0.2219,130,0.0
101.4,0.2863,0.3991,-0.1128,0.213,0.2195,0.1293,0.2585,-0.0532,0.2054,127,0.0
101.6,0.3012,0.3963,-0.0951,0.209,0.224,0.1479,0.2958,-0.0401,0.2558,135,0.0
101.8,0.2933,0.4001,-0.1067,0.2144,0.2284,0.1431,0.2861,-0.0463,0.2398,133,0.0
102.0,0.3046,0.4053,-0.1007,0.2219,0.2329,0.1523,0.3046,-0.0449,0.2597,136,0.0
102.2,0.296,0.4027,-0.1067,0.2182,0.2373,0.1519,0.3038,-0.0438,0.26,136,0.0
102.4,0.3117,0.4091,-0.0973,0.2272,0.2417,0.1638,0.3276,-0.0414,0.2862,140,0.0
102.6,0.3154,0.4104,-0.095,0.2292,0.246,0.17,0.34,-0.0391,0.3009,143,0.0
