time,dist,d_safe,df,speed,v_leader,v_ref,uff,u_mpc,u_total,pwm,pred_penalty
1773894740.462,0.4649,0.2695,0.1954,0.0000,0.0278,0.0692,0.0000,0.4722,0.4722,170,0.0000
1773894740.662,0.4802,0.2797,0.2005,0.0000,0.0424,0.0809,0.0000,0.5135,0.5135,177,0.0000
1773894740.862,0.4931,0.2843,0.2088,0.0000,0.0491,0.0917,0.0000,0.5635,0.5635,185,0.0000
1773894741.063,0.5041,0.2856,0.2185,0.0000,0.0509,0.1003,0.0000,0.6135,0.6135,193,0.0000
1773894741.263,0.5134,0.2847,0.2287,0.0000,0.0496,0.1066,0.0000,0.6635,0.6635,201,0.0000
1773894741.463,0.5110,0.2743,0.2366,0.0000,0.0347,0.1063,0.0000,0.7135,0.7135,209,0.0000
1773894741.663,0.5088,0.2670,0.2418,0.0000,0.0243,0.1030,0.0000,0.7635,0.7635,217,0.0000
1773894741.864,0.4998,0.2619,0.2379,0.0000,0.0170,0.0942,0.0000,0.8012,0.8012,223,0.0000
1773894742.064,0.4922,0.2583,0.2338,0.0000,0.0119,0.0869,0.0000,0.8171,0.8171,225,0.0000
1773894742.264,0.4858,0.2558,0.2300,0.0000,0.0083,0.0836,0.0000,0.8218,0.8218,226,0.0000
1773894742.464,0.4809,0.2541,0.2268,0.0000,0.0058,0.0802,0.0000,0.8171,0.8171,225,0.0000
1773894742.665,0.4767,0.2529,0.2239,0.0000,0.0041,0.0771,0.0000,0.8048,0.8048,223,0.0000
1773894742.865,0.4732,0.2520,0.2212,0.0000,0.0029,0.0743,0.0000,0.7871,0.7871,220,0.0000
1773894743.065,0.4696,0.2514,0.2182,0.0000,0.0020,0.0719,0.0000,0.7657,0.7657,217,0.0000
1773894743.265,0.4664,0.2510,0.2155,0.0000,0.0014,0.0699,0.0000,0.7419,0.7419,213,0.0000
1773894743.466,0.4633,0.2507,0.2126,0.0000,0.0010,0.0681,0.0000,0.7168,0.7168,209,0.0000
1773894743.666,0.4611,0.2505,0.2106,0.0000,0.0007,0.0666,0.0000,0.6915,0.6915,205,0.0000
1773894743.866,0.4593,0.2503,0.2089,0.0000,0.0005,0.0654,0.0000,0.6667,0.6667,201,0.0000
1773894744.066,0.4577,0.2502,0.2075,0.0000,0.0003,0.0644,0.0000,0.6429,0.6429,197,0.0000
1773894744.267,0.4564,0.2502,0.2062,0.0000,0.0002,0.0636,0.0000,0.6205,0.6205,194,0.0000
1773894744.467,0.4554,0.2501,0.2052,0.0000,0.0002,0.0629,0.0000,0.5996,0.5996,190,0.0000
1773894744.667,0.4545,0.2501,0.2044,0.0000,0.0001,0.0624,0.0000,0.5804,0.5804,187,0.0000
1773894744.868,0.4537,0.2501,0.2036,0.0000,0.0001,0.0620,0.0000,0.5629,0.5629,185,0.0000
1773894745.068,0.4529,0.2500,0.2029,0.0000,0.0001,0.0616,0.0000,0.5471,0.5471,182,0.0000
1773894745.268,0.4523,0.2500,0.2023,0.0000,0.0000,0.0613,0.0000,0.5327,0.5327,180,0.0000
1773894745.468,0.4518,0.2500,0.2018,0.0000,0.0000,0.0610,0.0000,0.5199,0.5199,178,0.0000
1773894745.669,0.4515,0.2500,0.2015,0.0000,0.0000,0.0608,0.0000,0.5084,0.5084,176,0.0000
1773894745.869,0.4517,0.2502,0.2015,0.0000,0.0003,0.0608,0.0000,0.4985,0.4985,174,0.0000
1773894746.069,0.4487,0.2502,0.1985,0.0000,0.0002,0.0605,0.0000,0.4893,0.4893,173,0.0000
1773894746.270,0.4460,0.2501,0.1959,0.0000,0.0002,0.0599,0.0000,0.4802,0.4802,171,0.0000
1773894746.470,0.4438,0.2501,0.1937,0.0000,0.0001,0.0593,0.0000,0.4711,0.4711,170,0.0000
1773894746.670,0.4418,0.2501,0.1918,0.0000,0.0001,0.0587,0.0000,0.4618,0.4618,168,0.0000
1773894746.870,0.4429,0.2511,0.1917,0.0000,0.0016,0.0589,0.0000,0.4540,0.4540,167,0.0000
1773894747.071,0.4439,0.2519,0.1920,0.0000,0.0027,0.0594,0.0000,0.4484,0.4484,166,0.0000
1773894747.271,0.4460,0.2535,0.1925,0.0000,0.0049,0.0605,0.0000,0.4463,0.4463,166,0.0000
1773894747.471,0.4639,0.2713,0.1926,0.0000,0.0304,0.0702,0.0000,0.4663,0.4663,169,0.0000
1773894747.671,0.4799,0.2816,0.1982,0.0000,0.0452,0.0823,0.0000,0.5118,0.5118,176,0.0000
1773894747.872,0.4824,0.2748,0.2076,0.0000,0.0354,0.0877,0.0000,0.5618,0.5618,184,0.0000
1773894748.072,0.4756,0.2674,0.2083,0.0000,0.0248,0.0875,0.0000,0.6100,0.6100,192,0.0000
1773894748.272,0.4698,0.2622,0.2077,0.0000,0.0174,0.0848,0.0000,0.6462,0.6462,198,0.0000
1773894748.473,0.4650,0.2585,0.2065,0.0000,0.0122,0.0784,0.0000,0.6629,0.6629,201,0.0000
1773894748.673,0.4626,0.2560,0.2066,0.0000,0.0085,0.0756,0.0000,0.6700,0.6700,202,0.0000
1773894748.873,0.4605,0.2542,0.2064,0.0000,0.0060,0.0729,0.0000,0.6690,0.6690,202,0.0000
1773894749.073,0.4588,0.2529,0.2059,0.0000,0.0042,0.0705,0.0000,0.6617,0.6617,200,0.0000
1773894749.274,0.4573,0.2520,0.2053,0.0000,0.0029,0.0684,0.0000,0.6499,0.6499,198,0.0000
1773894749.474,0.4632,0.2577,0.2056,0.0000,0.0109,0.0699,0.0000,0.6422,0.6422,197,0.0000
1773894749.674,0.4683,0.2607,0.2076,0.0000,0.0152,0.0725,0.0000,0.6415,0.6415,197,0.0000
1773894749.875,0.4642,0.2575,0.2068,0.0000,0.0107,0.0726,0.0000,0.6414,0.6414,197,0.0000
1773894750.075,0.4601,0.2552,0.2049,0.0000,0.0075,0.0713,0.0000,0.6386,0.6386,197,0.0000
1773894750.275,0.4567,0.2537,0.2030,0.0000,0.0052,0.0695,0.0000,0.6322,0.6322,196,0.0000
1773894750.475,0.4543,0.2526,0.2018,0.0000,0.0037,0.0676,0.0000,0.6222,0.6222,194,0.0000
1773894750.676,0.4524,0.2518,0.2006,0.0000,0.0026,0.0659,0.0000,0.6093,0.6093,192,0.0000
1773894750.876,0.4512,0.2513,0.1999,0.0000,0.0018,0.0645,0.0000,0.5947,0.5947,190,0.0000
1773894751.076,0.4535,0.2533,0.2002,0.0000,0.0048,0.0646,0.0000,0.5819,0.5819,188,0.0000
1773894751.277,0.4555,0.2544,0.2011,0.0000,0.0063,0.0653,0.0000,0.5725,0.5725,186,0.0000
1773894751.477,0.4540,0.2531,0.2009,0.0000,0.0044,0.0651,0.0000,0.5639,0.5639,185,0.0000
1773894751.677,0.4527,0.2522,0.2005,0.0000,0.0031,0.0645,0.0000,0.5552,0.5552,183,0.0000
1773894751.877,0.4516,0.2515,0.2001,0.0000,0.0022,0.0637,0.0000,0.5460,0.5460,182,0.0000
1773894752.078,0.4506,0.2511,0.1995,0.0000,0.0015,0.0629,0.0000,0.5361,0.5361,180,0.0000
1773894752.278,0.4497,0.2507,0.1989,0.0000,0.0011,0.0621,0.0000,0.5258,0.5258,179,0.0000
1773894752.478,0.4490,0.2505,0.1985,0.0000,0.0007,0.0615,0.0000,0.5154,0.5154,177,0.0000
1773894752.678,0.4485,0.2504,0.1981,0.0000,0.0005,0.0609,0.0000,0.5052,0.5052,175,0.0000
1773894752.879,0.4485,0.2503,0.1982,0.0000,0.0004,0.0606,0.0000,0.4955,0.4955,174,0.0000
1773894753.079,0.4486,0.2503,0.1983,0.0000,0.0004,0.0603,0.0000,0.4865,0.4865,172,0.0000
1773894753.279,0.4493,0.2509,0.1984,0.0000,0.0013,0.0605,0.0000,0.4791,0.4791,171,0.0000
1773894753.479,0.4498,0.2512,0.1986,0.0000,0.0018,0.0608,0.0000,0.4735,0.4735,170,0.0000
1773894753.679,0.4503,0.2514,0.1990,0.0000,0.0020,0.0611,0.0000,0.4694,0.4694,170,0.0000
1773894753.880,0.4508,0.2514,0.1993,0.0000,0.0020,0.0614,0.0000,0.4666,0.4666,169,0.0000
1773894754.080,0.4511,0.2514,0.1998,0.0000,0.0019,0.0615,0.0000,0.4647,0.4647,169,0.0000
1773894754.280,0.4520,0.2519,0.2001,0.0000,0.0028,0.0620,0.0000,0.4641,0.4641,169,0.0000
1773894754.480,0.4528,0.2522,0.2007,0.0000,0.0031,0.0624,0.0000,0.4648,0.4648,169,0.0000
1773894754.681,0.4529,0.2516,0.2013,0.0000,0.0023,0.0625,0.0000,0.4657,0.4657,169,0.0000
1773894754.881,0.4529,0.2511,0.2018,0.0000,0.0016,0.0624,0.0000,0.4662,0.4662,169,0.0000
1773894755.081,0.4524,0.2508,0.2016,0.0000,0.0011,0.0621,0.0000,0.4661,0.4661,169,0.0000
1773894755.281,0.4519,0.2506,0.2013,0.0000,0.0008,0.0618,0.0000,0.4653,0.4653,169,0.0000
1773894755.482,0.4514,0.2504,0.2010,0.0000,0.0006,0.0615,0.0000,0.4638,0.4638,169,0.0000
1773894755.682,0.4510,0.2503,0.2008,0.0000,0.0004,0.0612,0.0000,0.4618,0.4618,168,0.0000
1773894755.882,0.4507,0.2502,0.2005,0.0000,0.0003,0.0609,0.0000,0.4593,0.4593,168,0.0000
1773894756.082,0.4504,0.2501,0.2003,0.0000,0.0002,0.0607,0.0000,0.4567,0.4567,168,0.0000
1773894756.283,0.4503,0.2501,0.2002,0.0000,0.0001,0.0605,0.0000,0.4540,0.4540,167,0.0000
1773894756.483,0.4502,0.2501,0.2001,0.0000,0.0001,0.0604,0.0000,0.4513,0.4513,167,0.0000
1773894756.683,0.4501,0.2500,0.2001,0.0000,0.0001,0.0603,0.0000,0.4487,0.4487,166,0.0000
1773894756.884,0.4506,0.2505,0.2001,0.0000,0.0007,0.0604,0.0000,0.4469,0.4469,166,0.0000
1773894757.084,0.4678,0.2685,0.1994,0.0000,0.0264,0.0694,0.0000,0.4653,0.4653,169,0.0000
1773894757.284,0.4825,0.2783,0.2042,0.0000,0.0404,0.0807,0.0000,0.5075,0.5075,176,0.0000
1773894757.484,0.4949,0.2829,0.2120,0.0000,0.0470,0.0912,0.0000,0.5575,0.5575,184,0.0000
1773894757.685,0.5055,0.2841,0.2214,0.0000,0.0487,0.0996,0.0000,0.6075,0.6075,192,0.0000
1773894757.885,0.4976,0.2739,0.2238,0.0000,0.0341,0.1002,0.0000,0.6575,0.6575,200,0.0000
1773894758.085,0.4910,0.2667,0.2242,0.0000,0.0239,0.0970,0.0000,0.7075,0.7075,208,0.0000
1773894758.286,0.4853,0.2617,0.2236,0.0000,0.0167,0.0891,0.0000,0.7410,0.7410,213,0.0000
1773894758.486,0.4875,0.2606,0.2270,0.0000,0.0151,0.0870,0.0000,0.7646,0.7646,217,0.0000
1773894758.686,0.4894,0.2594,0.2300,0.0000,0.0134,0.0854,0.0000,0.7806,0.7806,219,0.0000
1773894758.887,0.4840,0.2566,0.2274,0.0000,0.0094,0.0827,0.0000,0.7876,0.7876,221,0.0000
1773894759.087,0.4794,0.2546,0.2248,0.0000,0.0066,0.0796,0.0000,0.7860,0.7860,220,0.0000
1773894759.288,0.4754,0.2532,0.2222,0.0000,0.0046,0.0767,0.0000,0.7772,0.7772,219,0.0000
1773894759.488,0.4689,0.2523,0.2166,0.0000,0.0032,0.0737,0.0000,0.7621,0.7621,216,0.0000
1773894759.688,0.4671,0.2516,0.2156,0.0000,0.0023,0.0714,0.0000,0.7429,0.7429,213,0.0000
1773894759.888,0.4721,0.2563,0.2158,0.0000,0.0090,0.0722,0.0000,0.7275,0.7275,211,0.0000
1773894760.089,0.4765,0.2590,0.2175,0.0000,0.0129,0.0743,0.0000,0.7187,0.7187,209,0.0000
1773894760.289,0.4802,0.2602,0.2200,0.0000,0.0146,0.0765,0.0000,0.7163,0.7163,209,0.0000
1773894760.489,0.4833,0.2604,0.2229,0.0000,0.0149,0.0783,0.0000,0.7188,0.7188,210,0.0000
1773894760.689,0.4855,0.2596,0.2259,0.0000,0.0137,0.0794,0.0000,0.7240,0.7240,210,0.0000
1773894760.890,0.4806,0.2567,0.2239,0.0000,0.0096,0.0785,0.0000,0.7269,0.7269,211,0.0000
1773894761.090,0.4831,0.2573,0.2258,0.0000,0.0104,0.0784,0.0000,0.7291,0.7291,211,0.0000
1773894761.290,0.4786,0.2551,0.2235,0.0000,0.0073,0.0769,0.0000,0.7278,0.7278,211,0.0000
1773894761.491,0.4742,0.2536,0.2207,0.0000,0.0051,0.0750,0.0000,0.7221,0.7221,210,0.0000
1773894761.691,0.4704,0.2525,0.2179,0.0000,0.0036,0.0728,0.0000,0.7122,0.7122,208,0.0000
1773894761.891,0.4667,0.2517,0.2149,0.0000,0.0025,0.0708,0.0000,0.6985,0.6985,206,0.0000
1773894762.091,0.4627,0.2512,0.2115,0.0000,0.0017,0.0688,0.0000,0.6819,0.6819,204,0.0000
1773894762.292,0.4595,0.2509,0.2086,0.0000,0.0012,0.0671,0.0000,0.6631,0.6631,201,0.0000
1773894762.492,0.4573,0.2506,0.2067,0.0000,0.0009,0.0656,0.0000,0.6433,0.6433,197,0.0000
1773894762.692,0.4556,0.2504,0.2051,0.0000,0.0006,0.0644,0.0000,0.6232,0.6232,194,0.0000
1773894762.892,0.4529,0.2503,0.2026,0.0000,0.0004,0.0633,0.0000,0.6031,0.6031,191,0.0000
1773894763.093,0.4506,0.2502,0.2004,0.0000,0.0003,0.0623,0.0000,0.5833,0.5833,188,0.0000
1773894763.293,0.4743,0.2750,0.1993,0.0000,0.0357,0.0739,0.0000,0.5920,0.5920,189,0.0000
1773894763.493,0.4944,0.2886,0.2058,0.0000,0.0552,0.0890,0.0000,0.6346,0.6346,196,0.0000
1773894763.693,0.5051,0.2882,0.2168,0.0000,0.0546,0.0997,0.0000,0.6846,0.6846,204,0.0000
1773894763.894,0.5141,0.2863,0.2278,0.0000,0.0519,0.1069,0.0000,0.7346,0.7346,212,0.0000
1773894764.094,0.5218,0.2835,0.2383,0.0000,0.0479,0.1112,0.0000,0.7846,0.7846,220,0.0000
1773894764.294,0.5329,0.2851,0.2478,0.0000,0.0501,0.1159,0.0000,0.8346,0.8346,228,0.0000
1773894764.494,0.5450,0.2873,0.2577,0.0000,0.0532,0.1210,0.0000,0.8846,0.8846,236,0.0000
1773894764.695,0.5564,0.2881,0.2683,0.0000,0.0544,0.1259,0.0000,0.9346,0.9346,244,0.0000
1773894764.895,0.5668,0.2876,0.2793,0.0000,0.0537,0.1299,0.0000,0.9846,0.9846,252,0.0000
1773894765.095,0.5756,0.2855,0.2901,0.0000,0.0508,0.1327,0.0000,1.0000,1.0000,255,0.0000
1773894765.295,0.5833,0.2829,0.3004,0.0000,0.0470,0.1342,0.0000,1.0000,1.0000,255,0.0000
1773894765.496,0.5811,0.2730,0.3081,0.0000,0.0329,0.1311,0.0000,1.0000,1.0000,255,0.0000
1773894765.696,0.5788,0.2661,0.3127,0.0000,0.0230,0.1225,0.0000,1.0000,1.0000,255,0.0000
1773894765.896,0.5676,0.2613,0.3064,0.0000,0.0161,0.1138,0.0000,1.0000,1.0000,255,0.0000
1773894766.096,0.5577,0.2579,0.2998,0.0000,0.0113,0.1063,0.0000,1.0000,1.0000,255,0.0000
1773894766.297,0.5497,0.2555,0.2942,0.0000,0.0079,0.1002,0.0000,1.0000,1.0000,255,0.0000
1773894766.497,0.5527,0.2570,0.2957,0.0000,0.0101,0.0997,0.0000,1.0000,1.0000,255,0.0000
1773894766.697,0.5572,0.2596,0.2976,0.0000,0.0138,0.1009,0.0000,1.0000,1.0000,255,0.0000
1773894766.897,0.5616,0.2613,0.3003,0.0000,0.0161,0.1027,0.0000,1.0000,1.0000,255,0.0000
1773894767.098,0.5678,0.2645,0.3033,0.0000,0.0207,0.1059,0.0000,1.0000,1.0000,255,0.0000
1773894767.298,0.5739,0.2665,0.3074,0.0000,0.0236,0.1094,0.0000,1.0000,1.0000,255,0.0000
1773894767.498,0.5731,0.2616,0.3115,0.0000,0.0165,0.1096,0.0000,1.0000,1.0000,255,0.0000
1773894767.699,0.5723,0.2581,0.3142,0.0000,0.0116,0.1083,0.0000,1.0000,1.0000,255,0.0000
1773894767.899,0.5810,0.2647,0.3162,0.0000,0.0210,0.1109,0.0000,1.0000,1.0000,255,0.0000
1773894768.099,0.5883,0.2680,0.3203,0.0000,0.0257,0.1148,0.0000,1.0000,1.0000,255,0.0000
1773894768.300,0.5925,0.2670,0.3255,0.0000,0.0243,0.1173,0.0000,1.0000,1.0000,255,0.0000
1773894768.500,0.5942,0.2637,0.3305,0.0000,0.0195,0.1178,0.0000,1.0000,1.0000,255,0.0000
1773894768.700,0.5899,0.2596,0.3303,0.0000,0.0137,0.1160,0.0000,1.0000,1.0000,255,0.0000
1773894768.901,0.5862,0.2567,0.3295,0.0000,0.0096,0.1133,0.0000,1.0000,1.0000,255,0.0000
1773894769.101,0.5831,0.2547,0.3284,0.0000,0.0067,0.1105,0.0000,1.0000,1.0000,255,0.0000
1773894769.301,0.5805,0.2533,0.3272,0.0000,0.0047,0.1078,0.0000,1.0000,1.0000,255,0.0000
1773894769.501,0.5787,0.2523,0.3264,0.0000,0.0033,0.1055,0.0000,1.0000,1.0000,255,0.0000
1773894769.702,0.5767,0.2516,0.3251,0.0000,0.0023,0.1035,0.0000,1.0000,1.0000,255,0.0000
1773894769.902,0.5582,0.2511,0.3071,0.0000,0.0016,0.1001,0.0000,1.0000,1.0000,255,0.0000
1773894770.102,0.5418,0.2508,0.2910,0.0000,0.0011,0.0931,0.0000,0.9991,0.9991,254,0.0000
1773894770.303,0.5278,0.2506,0.2773,0.0000,0.0008,0.0899,0.0000,0.9912,0.9912,253,0.0000
1773894770.503,0.5148,0.2504,0.2644,0.0000,0.0006,0.0839,0.0000,0.9705,0.9705,250,0.0000
1773894770.703,0.5038,0.2503,0.2535,0.0000,0.0004,0.0813,0.0000,0.9458,0.9458,246,0.0000
1773894770.903,0.4944,0.2502,0.2442,0.0000,0.0003,0.0786,0.0000,0.9176,0.9176,241,0.0000
1773894771.104,0.4870,0.2501,0.2369,0.0000,0.0002,0.0760,0.0000,0.8869,0.8869,236,0.0000
1773894771.304,0.4813,0.2501,0.2312,0.0000,0.0001,0.0737,0.0000,0.8547,0.8547,231,0.0000
1773894771.504,0.4757,0.2501,0.2257,0.0000,0.0001,0.0716,0.0000,0.8219,0.8219,226,0.0000
1773894771.705,0.4712,0.2500,0.2211,0.0000,0.0001,0.0698,0.0000,0.7892,0.7892,221,0.0000
1773894771.905,0.4673,0.2500,0.2173,0.0000,0.0000,0.0682,0.0000,0.7570,0.7570,216,0.0000
1773894772.105,0.4645,0.2500,0.2145,0.0000,0.0000,0.0669,0.0000,0.7261,0.7261,211,0.0000
1773894772.305,0.4622,0.2500,0.2122,0.0000,0.0000,0.0657,0.0000,0.6968,0.6968,206,0.0000
1773894772.506,0.4602,0.2500,0.2102,0.0000,0.0000,0.0648,0.0000,0.6694,0.6694,202,0.0000
1773894772.706,0.4578,0.2500,0.2078,0.0000,0.0000,0.0640,0.0000,0.6438,0.6438,198,0.0000
1773894772.906,0.4553,0.2500,0.2053,0.0000,0.0000,0.0631,0.0000,0.6199,0.6199,194,0.0000
1773894773.106,0.4538,0.2500,0.2038,0.0000,0.0000,0.0624,0.0000,0.5978,0.5978,190,0.0000
1773894773.307,0.4526,0.2500,0.2026,0.0000,0.0000,0.0619,0.0000,0.5774,0.5774,187,0.0000
1773894773.507,0.4515,0.2500,0.2015,0.0000,0.0000,0.0614,0.0000,0.5588,0.5588,184,0.0000
1773894773.707,0.4499,0.2500,0.1999,0.0000,0.0000,0.0609,0.0000,0.5417,0.5417,181,0.0000
1773894773.908,0.4474,0.2500,0.1974,0.0000,0.0000,0.0603,0.0000,0.5257,0.5257,179,0.0000
1773894774.108,0.4453,0.2500,0.1953,0.0000,0.0000,0.0597,0.0000,0.5107,0.5107,176,0.0000
1773894774.308,0.4435,0.2500,0.1935,0.0000,0.0000,0.0591,0.0000,0.4964,0.4964,174,0.0000
1773894774.509,0.4425,0.2500,0.1925,0.0000,0.0000,0.0587,0.0000,0.4830,0.4830,172,0.0000
1773894774.709,0.4430,0.2504,0.1925,0.0000,0.0006,0.0586,0.0000,0.4713,0.4713,170,0.0000
1773894774.909,0.4432,0.2506,0.1926,0.0000,0.0008,0.0586,0.0000,0.4613,0.4613,168,0.0000
1773894775.110,0.4441,0.2513,0.1928,0.0000,0.0018,0.0590,0.0000,0.4536,0.4536,167,0.0000
1773894775.310,0.4448,0.2517,0.1931,0.0000,0.0024,0.0594,0.0000,0.4481,0.4481,166,0.0000
1773894775.510,0.4454,0.2518,0.1936,0.0000,0.0026,0.0599,0.0000,0.4445,0.4445,166,0.0000
1773894775.710,0.4459,0.2518,0.1941,0.0000,0.0026,0.0602,0.0000,0.4424,0.4424,165,0.0000
1773894775.911,0.4535,0.2593,0.1943,0.0000,0.0132,0.0642,0.0000,0.4495,0.4495,166,0.0000
1773894776.111,0.4600,0.2633,0.1967,0.0000,0.0190,0.0690,0.0000,0.4671,0.4671,169,0.0000
1773894776.311,0.4655,0.2651,0.2004,0.0000,0.0216,0.0735,0.0000,0.4931,0.4931,173,0.0000
1773894776.512,0.4637,0.2606,0.2031,0.0000,0.0151,0.0744,0.0000,0.5186,0.5186,177,0.0000
1773894776.712,0.4620,0.2574,0.2046,0.0000,0.0106,0.0735,0.0000,0.5394,0.5394,181,0.0000
1773894776.912,0.4607,0.2552,0.2055,0.0000,0.0074,0.0720,0.0000,0.5538,0.5538,183,0.0000
1773894777.112,0.4661,0.2593,0.2068,0.0000,0.0134,0.0732,0.0000,0.5686,0.5686,185,0.0000
1773894777.313,0.4708,0.2614,0.2094,0.0000,0.0163,0.0752,0.0000,0.5860,0.5860,188,0.0000
1773894777.513,0.4752,0.2626,0.2126,0.0000,0.0180,0.0775,0.0000,0.6062,0.6062,191,0.0000
1773894777.713,0.4894,0.2737,0.2156,0.0000,0.0339,0.0849,0.0000,0.6403,0.6403,197,0.0000
1773894777.914,0.5093,0.2875,0.2218,0.0000,0.0536,0.0972,0.0000,0.6903,0.6903,205,0.0000
1773894778.114,0.5262,0.2940,0.2322,0.0000,0.0629,0.1096,0.0000,0.7403,0.7403,213,0.0000
1773894778.314,0.5353,0.2904,0.2449,0.0000,0.0577,0.1172,0.0000,0.7903,0.7903,221,0.0000
1773894778.515,0.5399,0.2830,0.2568,0.0000,0.0472,0.1196,0.0000,0.8403,0.8403,229,0.0000
1773894778.715,0.5437,0.2772,0.2665,0.0000,0.0388,0.1193,0.0000,0.8903,0.8903,237,0.0000
1773894778.915,0.5470,0.2725,0.2745,0.0000,0.0321,0.1176,0.0000,0.9403,0.9403,245,0.0000
1773894779.116,0.5537,0.2728,0.2809,0.0000,0.0326,0.1173,0.0000,0.9903,0.9903,253,0.0000
1773894779.316,0.5398,0.2660,0.2738,0.0000,0.0228,0.1099,0.0000,1.0000,1.0000,255,0.0000
1773894779.516,0.5436,0.2652,0.2784,0.0000,0.0217,0.1083,0.0000,1.0000,1.0000,255,0.0000
1773894779.716,0.5526,0.2700,0.2825,0.0000,0.0286,0.1101,0.0000,1.0000,1.0000,255,0.0000
1773894779.916,0.5622,0.2742,0.2880,0.0000,0.0345,0.1139,0.0000,1.0000,1.0000,255,0.0000
1773894780.117,0.5691,0.2742,0.2949,0.0000,0.0345,0.1171,0.0000,1.0000,1.0000,255,0.0000
1773894780.317,0.5785,0.2768,0.3017,0.0000,0.0382,0.1212,0.0000,1.0000,1.0000,255,0.0000
1773894780.517,0.5822,0.2726,0.3096,0.0000,0.0323,0.1226,0.0000,1.0000,1.0000,255,0.0000
1773894780.718,0.5838,0.2675,0.3163,0.0000,0.0249,0.1216,0.0000,1.0000,1.0000,255,0.0000
1773894780.918,0.5851,0.2636,0.3215,0.0000,0.0194,0.1196,0.0000,1.0000,1.0000,255,0.0000
1773894781.118,0.5880,0.2626,0.3254,0.0000,0.0180,0.1182,0.0000,1.0000,1.0000,255,0.0000
1773894781.318,0.5884,0.2592,0.3292,0.0000,0.0131,0.1160,0.0000,1.0000,1.0000,255,0.0000
1773894781.519,0.5906,0.2588,0.3318,0.0000,0.0126,0.1146,0.0000,1.0000,1.0000,255,0.0000
1773894781.719,0.5919,0.2575,0.3344,0.0000,0.0107,0.1134,0.0000,1.0000,1.0000,255,0.0000
1773894781.919,0.5930,0.2564,0.3366,0.0000,0.0091,0.1122,0.0000,1.0000,1.0000,255,0.0000
1773894782.119,0.5952,0.2568,0.3384,0.0000,0.0097,0.1119,0.0000,1.0000,1.0000,255,0.0000
1773894782.320,0.5969,0.2565,0.3403,0.0000,0.0093,0.1117,0.0000,1.0000,1.0000,255,0.0000
1773894782.520,0.5994,0.2572,0.3422,0.0000,0.0103,0.1121,0.0000,1.0000,1.0000,255,0.0000
1773894782.720,0.6011,0.2569,0.3442,0.0000,0.0098,0.1125,0.0000,1.0000,1.0000,255,0.0000
1773894782.920,0.6026,0.2564,0.3462,0.0000,0.0091,0.1126,0.0000,1.0000,1.0000,255,0.0000
1773894783.121,0.6036,0.2555,0.3481,0.0000,0.0078,0.1125,0.0000,1.0000,1.0000,255,0.0000
1773894783.321,0.6042,0.2545,0.3497,0.0000,0.0064,0.1121,0.0000,1.0000,1.0000,255,0.0000
1773894783.521,0.6067,0.2558,0.3509,0.0000,0.0083,0.1126,0.0000,1.0000,1.0000,255,0.0000
1773894783.721,0.6089,0.2564,0.3525,0.0000,0.0091,0.1134,0.0000,1.0000,1.0000,255,0.0000
1773894783.922,0.6074,0.2545,0.3530,0.0000,0.0064,0.1130,0.0000,1.0000,1.0000,255,0.0000
1773894784.122,0.6062,0.2531,0.3530,0.0000,0.0045,0.1121,0.0000,1.0000,1.0000,255,0.0000
1773894784.322,0.6051,0.2522,0.3529,0.0000,0.0031,0.1110,0.0000,1.0000,1.0000,255,0.0000
1773894784.522,0.5948,0.2515,0.3432,0.0000,0.0022,0.1090,0.0000,1.0000,1.0000,255,0.0000
1773894784.723,0.5702,0.2511,0.3191,0.0000,0.0015,0.1019,0.0000,1.0000,1.0000,255,0.0000
1773894784.923,0.5508,0.2507,0.3001,0.0000,0.0011,0.0954,0.0000,1.0000,1.0000,255,0.0000
1773894785.123,0.5356,0.2505,0.2851,0.0000,0.0007,0.0922,0.0000,0.9972,0.9972,254,0.0000
1773894785.323,0.5339,0.2504,0.2836,0.0000,0.0005,0.0899,0.0000,0.9894,0.9894,253,0.0000
1773894785.524,0.5325,0.2503,0.2822,0.0000,0.0004,0.0882,0.0000,0.9785,0.9785,251,0.0000
1773894785.724,0.5277,0.2502,0.2775,0.0000,0.0003,0.0866,0.0000,0.9650,0.9650,249,0.0000
1773894785.924,0.5216,0.2501,0.2715,0.0000,0.0002,0.0848,0.0000,0.9491,0.9491,246,0.0000
1773894786.124,0.5165,0.2501,0.2664,0.0000,0.0001,0.0832,0.0000,0.9313,0.9313,244,0.0000
1773894786.325,0.5143,0.2501,0.2642,0.0000,0.0001,0.0818,0.0000,0.9127,0.9127,241,0.0000
1773894786.525,0.5125,0.2500,0.2624,0.0000,0.0001,0.0808,0.0000,0.8939,0.8939,238,0.0000
1773894786.725,0.5204,0.2584,0.2620,0.0000,0.0119,0.0842,0.0000,0.8851,0.8851,236,0.0000
1773894786.925,0.5272,0.2630,0.2642,0.0000,0.0185,0.0889,0.0000,0.8886,0.8886,237,0.0000
1773894787.125,0.5373,0.2697,0.2676,0.0000,0.0282,0.0958,0.0000,0.9077,0.9077,240,0.0000
1773894787.326,0.5460,0.2730,0.2731,0.0000,0.0328,0.1024,0.0000,0.9404,0.9404,245,0.0000
1773894787.526,0.5546,0.2751,0.2795,0.0000,0.0359,0.1085,0.0000,0.9837,0.9837,252,0.0000
